OBJECTID,AREA,PERIMETER,ZN10OAKS_,ZN10OAKS_I,COMMENT,FEAT_NAME,DATAFILE,UNFILT_POS,GPS_HEIGHT,FILESOURCE,MAX_PDOP,CORR_TYPE,STD_DEV,HORZ_PREC,VERT_PREC,POINT_X,POINT_Y,SOURCEDATA,F_AREA,ACRES,INSIDE_X,INSIDE_Y,FID_1,FID1,AREA_1,PERIMETE_1,ZN10OAKS1,ZN10OAKS_1,COMMENT_1,FEAT_NAM_1,DATAFILE_1,UNFILT_P_1,GPS_HEIG_1,FILESOUR_1,MAX_PDOP_1,CORR_TYP_1,STD_DEV_1,HORZ_PRE_1,VERT_PRE_1,POINT_X,POINT_Y,Age,Age_2,cwd,fog,ppt,tmn,tmx
56,0,0,54,54,QTSE,Point_generic,blk91301.ssf,13,350.968,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833838,33.97680304, ,0,0,0,0,55,77,0,0,54,54,QTSE,Point_generic,blk91301.ssf,13,350.968,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833838,33.97680304,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
57,0,0,55,55,QTB,Point_generic,blk91301.ssf,10,350.53,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0834156,33.97682182, ,0,0,0,0,56,78,0,0,55,55,QTB,Point_generic,blk91301.ssf,10,350.53,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0834156,33.97682182,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
58,0,0,56,56,QTSE,Point_generic,blk91301.ssf,10,350.119,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833976,33.97681463, ,0,0,0,0,57,79,0,0,56,56,QTSE,Point_generic,blk91301.ssf,10,350.119,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833976,33.97681463,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
59,0,0,57,57,QTSE,Point_generic,blk91301.ssf,10,349.599,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833791,33.97682321, ,0,0,0,0,58,80,0,0,57,57,QTSE,Point_generic,blk91301.ssf,10,349.599,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833791,33.97682321,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
60,0,0,58,58,QTSE QTB 10FT DOWNHILLMAYBE30QTY,Point_generic,blk91301.ssf,85,348.865,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833815,33.97683228, ,0,0,0,0,59,81,0,0,58,58,QTSE QTB 10FT DOWNHILLMAYBE30QTY,Point_generic,blk91301.ssf,85,348.865,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833815,33.97683228,seedling,young,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
61,0,0,59,59,QTSE QTSP,Point_generic,blk91301.ssf,10,349.276,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083358,33.97680693, ,0,0,0,0,60,82,0,0,59,59,QTSE QTSP,Point_generic,blk91301.ssf,10,349.276,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083358,33.97680693,seedling,sapling,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
62,0,0,60,60,4 QTSE,Point_generic,blk91301.ssf,8,351.023,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833492,33.97678644, ,0,0,0,0,61,83,0,0,60,60,4 QTSE,Point_generic,blk91301.ssf,8,351.023,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833492,33.97678644,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
63,0,0,61,61,QTB QTSP,Point_generic,blk91301.ssf,10,351.788,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083326,33.97677237, ,0,0,0,0,62,84,0,0,61,61,QTB QTSP,Point_generic,blk91301.ssf,10,351.788,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083326,33.97677237,sapling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
64,0,0,62,62,QTB,Point_generic,blk91301.ssf,10,353.615,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833184,33.97675867, ,0,0,0,0,63,85,0,0,62,62,QTB,Point_generic,blk91301.ssf,10,353.615,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833184,33.97675867,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
65,0,0,63,63,QTB,Point_generic,blk91301.ssf,10,353.073,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833475,33.97677739, ,0,0,0,0,64,86,0,0,63,63,QTB,Point_generic,blk91301.ssf,10,353.073,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833475,33.97677739,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
66,0,0,64,64,QTB,Point_generic,blk91301.ssf,10,355.139,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833126,33.97674952, ,0,0,0,0,65,87,0,0,64,64,QTB,Point_generic,blk91301.ssf,10,355.139,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0833126,33.97674952,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
67,0,0,66,66,QTA,Point_generic,blk91301.ssf,10,352.796,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.082966,33.97695765, ,0,0,0,0,66,89,0,0,66,66,QTA,Point_generic,blk91301.ssf,10,352.796,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.082966,33.97695765,adult,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
68,0,0,67,67,2 QTSE,Point_generic,blk91301.ssf,9,351.997,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0829875,33.97696266, ,0,0,0,0,67,90,0,0,67,67,2 QTSE,Point_generic,blk91301.ssf,9,351.997,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0829875,33.97696266,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
69,0,0,68,68,QTB,Point_generic,blk91301.ssf,10,348.84,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0830854,33.97696724, ,0,0,0,0,68,91,0,0,68,68,QTB,Point_generic,blk91301.ssf,10,348.84,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0830854,33.97696724,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
70,0,0,69,69,QTB,Point_generic,blk91301.ssf,10,348.254,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083059,33.9769869, ,0,0,0,0,69,92,0,0,69,69,QTB,Point_generic,blk91301.ssf,10,348.254,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083059,33.9769869,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
71,0,0,70,70,QTB,Point_generic,blk91301.ssf,12,347.653,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083058,33.97699589, ,0,0,0,0,70,93,0,0,70,70,QTB,Point_generic,blk91301.ssf,12,347.653,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.083058,33.97699589,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
72,0,0,71,71,QTB,Point_generic,blk91301.ssf,10,347.153,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0830699,33.97700518, ,0,0,0,0,71,94,0,0,71,71,QTB,Point_generic,blk91301.ssf,10,347.153,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0830699,33.97700518,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
73,0,0,72,72,QTB,Point_generic,blk91301.ssf,11,348.918,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0831691,33.97689035, ,0,0,0,0,72,95,0,0,72,72,QTB,Point_generic,blk91301.ssf,11,348.918,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0831691,33.97689035,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
74,0,0,294,294,QTY,Point_generic,chy90301.ssf,10,210.585,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0719529,33.98369132, ,0,0,0,0,73,106,0,0,294,294,QTY,Point_generic,chy90301.ssf,10,210.585,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0719529,33.98369132,young,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
75,0,0,295,295,QTB,Point_generic,chy90301.ssf,6,209.391,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0719222,33.98367932, ,0,0,0,0,74,107,0,0,295,295,QTB,Point_generic,chy90301.ssf,6,209.391,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0719222,33.98367932,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
76,0,0,302,302,QTSP,Point_generic,chy90301.ssf,92,211.884,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721406,33.98387833, ,0,0,0,0,75,114,0,0,302,302,QTSP,Point_generic,chy90301.ssf,92,211.884,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721406,33.98387833,sapling,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
77,0,0,305,305,QTA,Point_generic,chy90301.ssf,10,211.074,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721723,33.98396021, ,0,0,0,0,76,117,0,0,305,305,QTA,Point_generic,chy90301.ssf,10,211.074,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721723,33.98396021,adult,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
78,0,0,306,306,QTA QTB,Point_generic,chy90301.ssf,9,207.157,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721364,33.98396161, ,0,0,0,0,77,118,0,0,306,306,QTA QTB,Point_generic,chy90301.ssf,9,207.157,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721364,33.98396161,adult,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
79,0,0,308,308,LARGE QTSE,Point_generic,chy90301.ssf,11,206.271,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721049,33.98389325, ,0,0,0,0,78,120,0,0,308,308,LARGE QTSE,Point_generic,chy90301.ssf,11,206.271,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0721049,33.98389325,seedling,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
80,0,0,313,313,QTA 2STEM,Point_generic,chy90301.ssf,5,190.154,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0716213,33.98397414, ,0,0,0,0,79,125,0,0,313,313,QTA 2STEM,Point_generic,chy90301.ssf,5,190.154,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0716213,33.98397414,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
81,0,0,314,314,QTA STUMP,Point_generic,chy90301.ssf,10,201.143,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0715923,33.98395091, ,0,0,0,0,80,126,0,0,314,314,QTA STUMP,Point_generic,chy90301.ssf,10,201.143,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0715923,33.98395091,adult,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
82,0,0,317,317,QTA,Point_generic,chy90301.ssf,10,197.174,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0715811,33.98409939, ,0,0,0,0,81,129,0,0,317,317,QTA,Point_generic,chy90301.ssf,10,197.174,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0715811,33.98409939,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
83,0,0,318,318,QTA,Point_generic,chy90301.ssf,6,199.2,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0715395,33.98409163, ,0,0,0,0,82,130,0,0,318,318,QTA,Point_generic,chy90301.ssf,6,199.2,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0715395,33.98409163,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
84,0,0,319,319,QTSP,Point_generic,chy90301.ssf,10,201.708,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714737,33.98413514, ,0,0,0,0,83,131,0,0,319,319,QTSP,Point_generic,chy90301.ssf,10,201.708,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714737,33.98413514,sapling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
85,0,0,320,320,QTB,Point_generic,chy90301.ssf,10,201.184,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714478,33.98419988, ,0,0,0,0,84,132,0,0,320,320,QTB,Point_generic,chy90301.ssf,10,201.184,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714478,33.98419988,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
86,0,0,321,321,QTB,Point_generic,chy90301.ssf,10,205.818,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071415,33.98411121, ,0,0,0,0,85,133,0,0,321,321,QTB,Point_generic,chy90301.ssf,10,205.818,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071415,33.98411121,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
87,0,0,322,322,QTSE,Point_generic,chy90301.ssf,10,206.238,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714234,33.98408436, ,0,0,0,0,86,134,0,0,322,322,QTSE,Point_generic,chy90301.ssf,10,206.238,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714234,33.98408436,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
88,0,0,323,323,QTSE,Point_generic,chy90301.ssf,10,206.068,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714202,33.9840595, ,0,0,0,0,87,135,0,0,323,323,QTSE,Point_generic,chy90301.ssf,10,206.068,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714202,33.9840595,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
89,0,0,324,324,QTB,Point_generic,chy90301.ssf,10,206.951,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713596,33.98413017, ,0,0,0,0,88,136,0,0,324,324,QTB,Point_generic,chy90301.ssf,10,206.951,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713596,33.98413017,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
90,0,0,325,325,QTA,Point_generic,chy90301.ssf,10,200.083,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714932,33.98415814, ,0,0,0,0,89,137,0,0,325,325,QTA,Point_generic,chy90301.ssf,10,200.083,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714932,33.98415814,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
91,0,0,326,326,QTB,Point_generic,chy90401.ssf,12,206.569,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713553,33.98413683, ,0,0,0,0,90,138,0,0,326,326,QTB,Point_generic,chy90401.ssf,12,206.569,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713553,33.98413683,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
92,0,0,327,327,QTSE,Point_generic,chy90401.ssf,10,205.691,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713854,33.98412628, ,0,0,0,0,91,139,0,0,327,327,QTSE,Point_generic,chy90401.ssf,10,205.691,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713854,33.98412628,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
93,0,0,328,328,QTSE,Point_generic,chy90401.ssf,44,206.422,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713863,33.98411954, ,0,0,0,0,92,140,0,0,328,328,QTSE,Point_generic,chy90401.ssf,44,206.422,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0713863,33.98411954,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
94,0,0,330,330,QTB,Point_generic,chy90401.ssf,11,217.773,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071197,33.98404066, ,0,0,0,0,93,142,0,0,330,330,QTB,Point_generic,chy90401.ssf,11,217.773,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071197,33.98404066,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
95,0,0,331,331,QTSE,Point_generic,chy90401.ssf,10,218.329,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071208,33.98401388, ,0,0,0,0,94,143,0,0,331,331,QTSE,Point_generic,chy90401.ssf,10,218.329,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071208,33.98401388,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
96,0,0,332,332,QTB,Point_generic,chy90401.ssf,13,219.555,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071198,33.98399111, ,0,0,0,0,95,144,0,0,332,332,QTB,Point_generic,chy90401.ssf,13,219.555,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071198,33.98399111,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
97,0,0,333,333,QTB,Point_generic,chy90401.ssf,10,222.491,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0712063,33.98394623, ,0,0,0,0,96,145,0,0,333,333,QTB,Point_generic,chy90401.ssf,10,222.491,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0712063,33.98394623,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
98,0,0,334,334,QTSP,Point_generic,chy90401.ssf,10,222.752,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711837,33.98393443, ,0,0,0,0,97,146,0,0,334,334,QTSP,Point_generic,chy90401.ssf,10,222.752,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711837,33.98393443,sapling,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
99,0,0,335,335,QTA QTY QTB,Point_generic,chy90401.ssf,10,222.987,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711358,33.98404822, ,0,0,0,0,98,147,0,0,335,335,QTA QTY QTB,Point_generic,chy90401.ssf,10,222.987,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711358,33.98404822,adult,young,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
100,0,0,336,336,QTSE,Point_generic,chy90401.ssf,10,219.978,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711426,33.98406866, ,0,0,0,0,99,148,0,0,336,336,QTSE,Point_generic,chy90401.ssf,10,219.978,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711426,33.98406866,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
101,0,0,338,338,QTB,Point_generic,chy90401.ssf,12,225.128,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0709089,33.98425466, ,0,0,0,0,100,150,0,0,338,338,QTB,Point_generic,chy90401.ssf,12,225.128,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0709089,33.98425466,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
102,0,0,339,339,QTB,Point_generic,chy90401.ssf,12,223.875,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0709348,33.9842688, ,0,0,0,0,101,151,0,0,339,339,QTB,Point_generic,chy90401.ssf,12,223.875,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0709348,33.9842688,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
103,0,0,340,340,QAB,Point_generic,chy90401.ssf,10,224.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0709118,33.98428853, ,0,0,0,0,102,152,0,0,340,340,QAB,Point_generic,chy90401.ssf,10,224.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0709118,33.98428853,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
104,0,0,341,341,QTB,Point_generic,chy90401.ssf,11,223.225,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.070909,33.98431325, ,0,0,0,0,103,153,0,0,341,341,QTB,Point_generic,chy90401.ssf,11,223.225,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.070909,33.98431325,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
105,0,0,343,343,QTB,Point_generic,chy90401.ssf,10,210.784,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711358,33.98436373, ,0,0,0,0,104,155,0,0,343,343,QTB,Point_generic,chy90401.ssf,10,210.784,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711358,33.98436373,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
106,0,0,344,344,QTB QTSP,Point_generic,chy90401.ssf,10,209.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071165,33.98436217, ,0,0,0,0,105,156,0,0,344,344,QTB QTSP,Point_generic,chy90401.ssf,10,209.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071165,33.98436217,sapling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
107,0,0,348,348,QTB,Point_generic,chy90401.ssf,10,200.904,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714378,33.98421767, ,0,0,0,0,106,160,0,0,348,348,QTB,Point_generic,chy90401.ssf,10,200.904,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0714378,33.98421767,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
108,0,0,351,351,QTB,Point_generic,chy90401.ssf,10,185.942,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711241,33.98622269, ,0,0,0,0,107,163,0,0,351,351,QTB,Point_generic,chy90401.ssf,10,185.942,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711241,33.98622269,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
109,0,0,352,352,QTB,Point_generic,chy90401.ssf,11,184.662,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071157,33.98624827, ,0,0,0,0,108,164,0,0,352,352,QTB,Point_generic,chy90401.ssf,11,184.662,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.071157,33.98624827,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
110,0,0,353,353,QTB QTSP,Point_generic,chy90401.ssf,10,183.26,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711882,33.98622647, ,0,0,0,0,109,165,0,0,353,353,QTB QTSP,Point_generic,chy90401.ssf,10,183.26,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0711882,33.98622647,sapling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
111,0,0,359,359,QTY,Point_generic,chy91601.ssf,10,81.911,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0625725,33.9939538, ,0,0,0,0,110,171,0,0,359,359,QTY,Point_generic,chy91601.ssf,10,81.911,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0625725,33.9939538,young,unknown,959.427002,0.127563998,431.1900024,6.867400169,21.45870018
112,0,0,360,360,QTY,Point_generic,chy91601.ssf,10,80.936,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0626015,33.99397477, ,0,0,0,0,111,172,0,0,360,360,QTY,Point_generic,chy91601.ssf,10,80.936,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0626015,33.99397477,young,unknown,959.427002,0.127563998,431.1900024,6.867400169,21.45870018
113,0,0,361,361,QTY,Point_generic,chy91601.ssf,10,80.552,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0625445,33.99398017, ,0,0,0,0,112,173,0,0,361,361,QTY,Point_generic,chy91601.ssf,10,80.552,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-120.0625445,33.99398017,young,unknown,959.427002,0.127563998,431.1900024,6.867400169,21.45870018
